Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
15788	G88	G84	2	9	0.002	0	0.5
15789	G89	G84	2	9	4e-04	0	0.5
15790	G90	G84	2	9	0	0	0.5
15791	G91	G84	2	9	0.0015	0	0.5
15792	G92	G84	2	9	0.0034	0	0.5
15793	G93	G84	2	9	4e-04	0	0.5
15794	G94	G84	2	9	0.0017	0	0.5
15795	G95	G84	2	9	0.0025	0	0.5
15796	G96	G84	2	9	0.0032	0	0.5
15797	G97	G84	2	9	4e-04	0	0.5
15798	G98	G84	2	9	0	0	0.5
15799	G99	G84	2	9	0	0	0.5
15800	G100	G84	2	9	2e-04	0	0.5
15801	G1	G84	10	21	2e-04	0	0.5
15802	G2	G84	10	21	0	0	0.5
15803	G3	G84	10	21	0.0014	0	0.5
15804	G4	G84	10	21	0.0031	0	0.5
15805	G5	G84	10	21	8e-04	0	0.5
15806	G6	G84	10	21	8e-04	0	0.5
15807	G7	G84	10	21	0.0013	0	0.5
15808	G8	G84	10	21	0.0104	0	0.5
15809	G9	G84	10	21	0.0023	0	0.5
15810	G10	G84	10	21	0.0064	0	0.5
15811	G11	G84	10	21	7e-04	0	0.5
15812	G12	G84	10	21	0.0035	0	0.5
15813	G13	G84	10	21	0.0021	0	0.5
15814	G14	G84	10	21	0	0	0.5
15815	G15	G84	10	21	0.0013	0	0.5
15816	G16	G84	10	21	0.0022	0	0.5
15817	G17	G84	10	21	0.0013	0	0.5
15818	G18	G84	10	21	0.0029	0	0.5
15819	G19	G84	10	21	0.0026	0	0.5
15820	G20	G84	10	21	0.0014	0	0.5
15821	G21	G84	10	21	0.0016	0	0.5
15822	G22	G84	10	21	4e-04	0	0.5
15823	G23	G84	10	21	0.0017	0	0.5
15824	G24	G84	10	21	1e-04	0	0.5
15825	G25	G84	10	21	0.0023	0	0.5
15826	G26	G84	10	21	0.001	0	0.5
15827	G27	G84	10	21	0	0	0.5
15828	G28	G84	10	21	0.0012	0	0.5
15829	G29	G84	10	21	0	0	0.5
15830	G30	G84	10	21	0	0	0.5
15831	G31	G84	10	21	4e-04	0	0.5
15832	G32	G84	10	21	0	0	0.5
15833	G33	G84	10	21	0.0019	0	0.5
15834	G34	G84	10	21	0.0022	0	0.5
15835	G35	G84	10	21	0.0019	0	0.5
15836	G36	G84	10	21	0.0014	0	0.5
15837	G37	G84	10	21	8e-04	0	0.5
15838	G38	G84	10	21	0.0011	0	0.5
15839	G39	G84	10	21	0.0012	0	0.5
15840	G40	G84	10	21	0.0026	0	0.5
15841	G41	G84	10	21	0.0027	0	0.5
15842	G42	G84	10	21	0.003	0	0.5
15843	G43	G84	10	21	0.0295	0	0.5
15844	G44	G84	10	21	5e-04	0	0.5
15845	G45	G84	10	21	7e-04	0	0.5
15846	G46	G84	10	21	0	0	0.5
15847	G47	G84	10	21	0.001	0	0.5
15848	G48	G84	10	21	0.0049	0	0.5
15849	G49	G84	10	21	0.0022	0	0.5
15850	G50	G84	10	21	0.0013	0	0.5
15851	G51	G84	10	21	0	0	0.5
15852	G52	G84	10	21	0.0055	0	0.5
15853	G53	G84	10	21	0.0038	0	0.5
15854	G54	G84	10	21	0.0014	0	0.5
15855	G55	G84	10	21	6e-04	0	0.5
15856	G56	G84	10	21	0	0	0.5
15857	G57	G84	10	21	0.0047	0	0.5
15858	G58	G84	10	21	0	0	0.5
15859	G59	G84	10	21	0.0023	0	0.5
15860	G60	G84	10	21	2e-04	0	0.5
15861	G61	G84	10	21	0	0	0.5
15862	G62	G84	10	21	0.0017	0	0.5
15863	G63	G84	10	21	0.0142	0	0.5
15864	G64	G84	10	21	6e-04	0	0.5
15865	G65	G84	10	21	0.0015	0	0.5
15866	G66	G84	10	21	1e-04	0	0.5
15867	G67	G84	10	21	1e-04	0	0.5
15868	G68	G84	10	21	0	0	0.5
15869	G69	G84	10	21	8e-04	0	0.5
15870	G70	G84	10	21	0.002	0	0.5
15871	G71	G84	10	21	0.003	0	0.5
15872	G72	G84	10	21	6e-04	0	0.5
15873	G73	G84	10	21	6e-04	0	0.5
15874	G74	G84	10	21	2e-04	0	0.5
15875	G75	G84	10	21	0.001	0	0.5
15876	G76	G84	10	21	0	0	0.5
15877	G77	G84	10	21	9e-04	0	0.5
15878	G78	G84	10	21	0	0	0.5
15879	G79	G84	10	21	0.0034	0	0.5
15880	G80	G84	10	21	5e-04	0	0.5
15881	G81	G84	10	21	0.0013	0	0.5
15882	G82	G84	10	21	0.0015	0	0.5
15883	G83	G84	10	21	2e-04	0	0.5
15884	G84	G84	10	21	0.0012	0	0.5
15885	G85	G84	10	21	7e-04	0	0.5
15886	G86	G84	10	21	6e-04	0	0.5
15887	G87	G84	10	21	0.0016	0	0.5
15888	G88	G84	10	21	0.002	0	0.5
15889	G89	G84	10	21	0.0026	0	0.5
15890	G90	G84	10	21	0.0011	0	0.5
15891	G91	G84	10	21	5e-04	0	0.5
15892	G92	G84	10	21	0	0	0.5
15893	G93	G84	10	21	0.0013	0	0.5
15894	G94	G84	10	21	0.0017	0	0.5
15895	G95	G84	10	21	1	-0.10917	0.5
15896	G96	G84	10	21	0.0038	0	0.5
15897	G97	G84	10	21	0	0	0.5
15898	G98	G84	10	21	0.0041	0	0.5
15899	G99	G84	10	21	0.035	0	0.5
15900	G100	G84	10	21	7e-04	0	0.5
15901	G1	G85	2	11	3e-04	0	0.5
15902	G2	G85	2	11	0	0	0.5
15903	G3	G85	2	11	0	0	0.5
15904	G4	G85	2	11	0	0	0.5
15905	G5	G85	2	11	0	0	0.5
15906	G6	G85	2	11	0	0	0.5
15907	G7	G85	2	11	0	0	0.5
15908	G8	G85	2	11	0	0	0.5
15909	G9	G85	2	11	0	0	0.5
15910	G10	G85	2	11	0.0016	0	0.5
15911	G11	G85	2	11	0	0	0.5
15912	G12	G85	2	11	0.001	0	0.5
15913	G13	G85	2	11	8e-04	0	0.5
15914	G14	G85	2	11	0	0	0.5
15915	G15	G85	2	11	0	0	0.5
15916	G16	G85	2	11	0	0	0.5
15917	G17	G85	2	11	0	0	0.5
15918	G18	G85	2	11	2e-04	0	0.5
15919	G19	G85	2	11	0	0	0.5
15920	G20	G85	2	11	0	0	0.5
15921	G21	G85	2	11	0	0	0.5
15922	G22	G85	2	11	0	0	0.5
15923	G23	G85	2	11	0	0	0.5
15924	G24	G85	2	11	0	0	0.5
15925	G25	G85	2	11	0.0159	0	0.5
15926	G26	G85	2	11	0	0	0.5
15927	G27	G85	2	11	0	0	0.5
15928	G28	G85	2	11	8e-04	0	0.5
15929	G29	G85	2	11	0	0	0.5
15930	G30	G85	2	11	7e-04	0	0.5
15931	G31	G85	2	11	0	0	0.5
15932	G32	G85	2	11	0	0	0.5
15933	G33	G85	2	11	0	0	0.5
15934	G34	G85	2	11	0.0021	0	0.5
15935	G35	G85	2	11	0	0	0.5
15936	G36	G85	2	11	2e-04	0	0.5
15937	G37	G85	2	11	0	0	0.5
15938	G38	G85	2	11	0	0	0.5
15939	G39	G85	2	11	8e-04	0	0.5
15940	G40	G85	2	11	0.0028	0	0.5
15941	G41	G85	2	11	0	0	0.5
15942	G42	G85	2	11	4e-04	0	0.5
15943	G43	G85	2	11	0	0	0.5
15944	G44	G85	2	11	0	0	0.5
15945	G45	G85	2	11	0	0	0.5
15946	G46	G85	2	11	1e-04	0	0.5
15947	G47	G85	2	11	0.0013	0	0.5
15948	G48	G85	2	11	0	0	0.5
15949	G49	G85	2	11	5e-04	0	0.5
15950	G50	G85	2	11	7e-04	0	0.5
15951	G51	G85	2	11	3e-04	0	0.5
15952	G52	G85	2	11	0	0	0.5
15953	G53	G85	2	11	0	0	0.5
15954	G54	G85	2	11	0	0	0.5
15955	G55	G85	2	11	3e-04	0	0.5
15956	G56	G85	2	11	0	0	0.5
15957	G57	G85	2	11	3e-04	0	0.5
15958	G58	G85	2	11	0	0	0.5
15959	G59	G85	2	11	0	0	0.5
15960	G60	G85	2	11	0.0026	0	0.5
15961	G61	G85	2	11	2e-04	0	0.5
15962	G62	G85	2	11	0	0	0.5
15963	G63	G85	2	11	0	0	0.5
15964	G64	G85	2	11	0	0	0.5
15965	G65	G85	2	11	4e-04	0	0.5
15966	G66	G85	2	11	7e-04	0	0.5
15967	G67	G85	2	11	0	0	0.5
15968	G68	G85	2	11	0	0	0.5
15969	G69	G85	2	11	0	0	0.5
15970	G70	G85	2	11	0	0	0.5
15971	G71	G85	2	11	0.0027	0	0.5
15972	G72	G85	2	11	0	0	0.5
15973	G73	G85	2	11	0	0	0.5
15974	G74	G85	2	11	0	0	0.5
15975	G75	G85	2	11	5e-04	0	0.5
15976	G76	G85	2	11	0	0	0.5
15977	G77	G85	2	11	0	0	0.5
15978	G78	G85	2	11	0.001	0	0.5
15979	G79	G85	2	11	0	0	0.5
15980	G80	G85	2	11	0	0	0.5
15981	G81	G85	2	11	0	0	0.5
15982	G82	G85	2	11	0	0	0.5
15983	G83	G85	2	11	2e-04	0	0.5
15984	G84	G85	2	11	0	0	0.5
15985	G85	G85	2	11	1	0.71642	0.5
15986	G86	G85	2	11	0	0	0.5
15987	G87	G85	2	11	0.0035	0	0.5
15988	G88	G85	2	11	0	0	0.5
15989	G89	G85	2	11	0.0012	0	0.5
15990	G90	G85	2	11	0	0	0.5
15991	G91	G85	2	11	0	0	0.5
15992	G92	G85	2	11	0	0	0.5
15993	G93	G85	2	11	0	0	0.5
15994	G94	G85	2	11	0	0	0.5
15995	G95	G85	2	11	0	0	0.5
15996	G96	G85	2	11	0	0	0.5
15997	G97	G85	2	11	0.0342	0	0.5
15998	G98	G85	2	11	0	0	0.5
15999	G99	G85	2	11	1e-04	0	0.5
16000	G100	G85	2	11	0	0	0.5
16001	G1	G85	12	21	0	0	0.5
16002	G2	G85	12	21	0	0	0.5
16003	G3	G85	12	21	0	0	0.5
16004	G4	G85	12	21	0	0	0.5
16005	G5	G85	12	21	0	0	0.5
16006	G6	G85	12	21	0	0	0.5
16007	G7	G85	12	21	0.0028	0	0.5
16008	G8	G85	12	21	0	0	0.5
16009	G9	G85	12	21	0	0	0.5
16010	G10	G85	12	21	0	0	0.5
16011	G11	G85	12	21	0	0	0.5
16012	G12	G85	12	21	0	0	0.5
16013	G13	G85	12	21	0	0	0.5
16014	G14	G85	12	21	0	0	0.5
16015	G15	G85	12	21	0	0	0.5
16016	G16	G85	12	21	0	0	0.5
16017	G17	G85	12	21	0	0	0.5
16018	G18	G85	12	21	0	0	0.5
16019	G19	G85	12	21	0	0	0.5
16020	G20	G85	12	21	0	0	0.5
16021	G21	G85	12	21	0	0	0.5
16022	G22	G85	12	21	0	0	0.5
16023	G23	G85	12	21	0	0	0.5
16024	G24	G85	12	21	3e-04	0	0.5
16025	G25	G85	12	21	0	0	0.5
16026	G26	G85	12	21	0	0	0.5
16027	G27	G85	12	21	0	0	0.5
16028	G28	G85	12	21	0	0	0.5
16029	G29	G85	12	21	0	0	0.5
16030	G30	G85	12	21	1e-04	0	0.5
16031	G31	G85	12	21	0	0	0.5
16032	G32	G85	12	21	0	0	0.5
16033	G33	G85	12	21	0	0	0.5
16034	G34	G85	12	21	0	0	0.5
16035	G35	G85	12	21	0	0	0.5
16036	G36	G85	12	21	0	0	0.5
16037	G37	G85	12	21	1e-04	0	0.5
16038	G38	G85	12	21	0	0	0.5
16039	G39	G85	12	21	0	0	0.5
16040	G40	G85	12	21	1e-04	0	0.5
16041	G41	G85	12	21	0	0	0.5
16042	G42	G85	12	21	0	0	0.5
16043	G43	G85	12	21	0	0	0.5
16044	G44	G85	12	21	0	0	0.5
16045	G45	G85	12	21	0	0	0.5
16046	G46	G85	12	21	0	0	0.5
16047	G47	G85	12	21	0	0	0.5
16048	G48	G85	12	21	3e-04	0	0.5
16049	G49	G85	12	21	0	0	0.5
16050	G50	G85	12	21	8e-04	0	0.5
16051	G51	G85	12	21	4e-04	0	0.5
16052	G52	G85	12	21	0	0	0.5
16053	G53	G85	12	21	0	0	0.5
16054	G54	G85	12	21	0	0	0.5
16055	G55	G85	12	21	1e-04	0	0.5
16056	G56	G85	12	21	0	0	0.5
16057	G57	G85	12	21	0	0	0.5
16058	G58	G85	12	21	0	0	0.5
16059	G59	G85	12	21	0	0	0.5
16060	G60	G85	12	21	1e-04	0	0.5
16061	G61	G85	12	21	0	0	0.5
16062	G62	G85	12	21	7e-04	0	0.5
16063	G63	G85	12	21	0	0	0.5
16064	G64	G85	12	21	0	0	0.5
16065	G65	G85	12	21	0	0	0.5
16066	G66	G85	12	21	0	0	0.5
16067	G67	G85	12	21	3e-04	0	0.5
16068	G68	G85	12	21	0	0	0.5
16069	G69	G85	12	21	0	0	0.5
16070	G70	G85	12	21	0	0	0.5
16071	G71	G85	12	21	0	0	0.5
16072	G72	G85	12	21	0	0	0.5
16073	G73	G85	12	21	0	0	0.5
16074	G74	G85	12	21	1e-04	0	0.5
16075	G75	G85	12	21	0	0	0.5
16076	G76	G85	12	21	0	0	0.5
16077	G77	G85	12	21	0	0	0.5
16078	G78	G85	12	21	0	0	0.5
16079	G79	G85	12	21	0	0	0.5
16080	G80	G85	12	21	0	0	0.5
16081	G81	G85	12	21	0	0	0.5
16082	G82	G85	12	21	0	0	0.5
16083	G83	G85	12	21	0	0	0.5
16084	G84	G85	12	21	0	0	0.5
16085	G85	G85	12	21	0	0	0.5
16086	G86	G85	12	21	1e-04	0	0.5
16087	G87	G85	12	21	0	0	0.5
16088	G88	G85	12	21	0	0	0.5
16089	G89	G85	12	21	0	0	0.5
16090	G90	G85	12	21	7e-04	0	0.5
16091	G91	G85	12	21	0	0	0.5
16092	G92	G85	12	21	0	0	0.5
16093	G93	G85	12	21	0	0	0.5
16094	G94	G85	12	21	0	0	0.5
16095	G95	G85	12	21	0	0	0.5
16096	G96	G85	12	21	0	0	0.5
16097	G97	G85	12	21	2e-04	0	0.5
16098	G98	G85	12	21	0	0	0.5
16099	G99	G85	12	21	0	0	0.5
16100	G100	G85	12	21	0	0	0.5
16101	G1	G86	2	8	0	0	0.5
16102	G2	G86	2	8	0	0	0.5
16103	G3	G86	2	8	0	0	0.5
16104	G4	G86	2	8	0	0	0.5
16105	G5	G86	2	8	0	0	0.5
16106	G6	G86	2	8	0	0	0.5
16107	G7	G86	2	8	0	0	0.5
16108	G8	G86	2	8	0	0	0.5
16109	G9	G86	2	8	0.001	0	0.5
16110	G10	G86	2	8	0	0	0.5
16111	G11	G86	2	8	0	0	0.5
16112	G12	G86	2	8	0	0	0.5
16113	G13	G86	2	8	0	0	0.5
16114	G14	G86	2	8	0	0	0.5
16115	G15	G86	2	8	0	0	0.5
16116	G16	G86	2	8	3e-04	0	0.5
16117	G17	G86	2	8	0	0	0.5
16118	G18	G86	2	8	0	0	0.5
16119	G19	G86	2	8	0	0	0.5
16120	G20	G86	2	8	0	0	0.5
16121	G21	G86	2	8	2e-04	0	0.5
16122	G22	G86	2	8	0	0	0.5
16123	G23	G86	2	8	0	0	0.5
16124	G24	G86	2	8	0	0	0.5
16125	G25	G86	2	8	0	0	0.5
16126	G26	G86	2	8	0	0	0.5
16127	G27	G86	2	8	0.0025	0	0.5
16128	G28	G86	2	8	0	0	0.5
16129	G29	G86	2	8	0	0	0.5
16130	G30	G86	2	8	6e-04	0	0.5
16131	G31	G86	2	8	0	0	0.5
16132	G32	G86	2	8	0	0	0.5
16133	G33	G86	2	8	0	0	0.5
16134	G34	G86	2	8	0	0	0.5
16135	G35	G86	2	8	0	0	0.5
16136	G36	G86	2	8	0.0019	0	0.5
16137	G37	G86	2	8	0	0	0.5
16138	G38	G86	2	8	0.001	0	0.5
16139	G39	G86	2	8	0.0047	0	0.5
16140	G40	G86	2	8	0.0015	0	0.5
16141	G41	G86	2	8	0	0	0.5
16142	G42	G86	2	8	0	0	0.5
16143	G43	G86	2	8	0.0023	0	0.5
16144	G44	G86	2	8	0	0	0.5
16145	G45	G86	2	8	2e-04	0	0.5
16146	G46	G86	2	8	0.0019	0	0.5
16147	G47	G86	2	8	0.0026	0	0.5
16148	G48	G86	2	8	9e-04	0	0.5
16149	G49	G86	2	8	0	0	0.5
16150	G50	G86	2	8	9e-04	0	0.5
16151	G51	G86	2	8	0	0	0.5
16152	G52	G86	2	8	1e-04	0	0.5
16153	G53	G86	2	8	0	0	0.5
16154	G54	G86	2	8	0	0	0.5
16155	G55	G86	2	8	0	0	0.5
16156	G56	G86	2	8	0	0	0.5
16157	G57	G86	2	8	0	0	0.5
16158	G58	G86	2	8	3e-04	0	0.5
16159	G59	G86	2	8	0	0	0.5
16160	G60	G86	2	8	1e-04	0	0.5
16161	G61	G86	2	8	0	0	0.5
16162	G62	G86	2	8	0	0	0.5
16163	G63	G86	2	8	0	0	0.5
16164	G64	G86	2	8	0	0	0.5
16165	G65	G86	2	8	0	0	0.5
16166	G66	G86	2	8	1e-04	0	0.5
16167	G67	G86	2	8	0	0	0.5
16168	G68	G86	2	8	3e-04	0	0.5
16169	G69	G86	2	8	0	0	0.5
16170	G70	G86	2	8	0	0	0.5
16171	G71	G86	2	8	0	0	0.5
16172	G72	G86	2	8	0	0	0.5
16173	G73	G86	2	8	2e-04	0	0.5
16174	G74	G86	2	8	0.0024	0	0.5
16175	G75	G86	2	8	1e-04	0	0.5
16176	G76	G86	2	8	4e-04	0	0.5
16177	G77	G86	2	8	0	0	0.5
16178	G78	G86	2	8	0.001	0	0.5
16179	G79	G86	2	8	0.002	0	0.5
16180	G80	G86	2	8	0	0	0.5
16181	G81	G86	2	8	9e-04	0	0.5
16182	G82	G86	2	8	7e-04	0	0.5
16183	G83	G86	2	8	0	0	0.5
16184	G84	G86	2	8	0	0	0.5
16185	G85	G86	2	8	2e-04	0	0.5
16186	G86	G86	2	8	1	0.76704	0.5
16187	G87	G86	2	8	4e-04	0	0.5
16188	G88	G86	2	8	0	0	0.5
16189	G89	G86	2	8	0	0	0.5
16190	G90	G86	2	8	0	0	0.5
16191	G91	G86	2	8	0	0	0.5
16192	G92	G86	2	8	0	0	0.5
16193	G93	G86	2	8	0	0	0.5
16194	G94	G86	2	8	0	0	0.5
16195	G95	G86	2	8	0.0024	0	0.5
16196	G96	G86	2	8	2e-04	0	0.5
16197	G97	G86	2	8	0.0011	0	0.5
16198	G98	G86	2	8	0	0	0.5
16199	G99	G86	2	8	0	0	0.5
16200	G100	G86	2	8	0	0	0.5
16201	G1	G86	9	21	0	0	0.5
16202	G2	G86	9	21	0	0	0.5
16203	G3	G86	9	21	0.0014	0	0.5
16204	G4	G86	9	21	0.003	0	0.5
16205	G5	G86	9	21	0	0	0.5
16206	G6	G86	9	21	0	0	0.5
16207	G7	G86	9	21	0	0	0.5
16208	G8	G86	9	21	0	0	0.5
16209	G9	G86	9	21	0.0011	0	0.5
16210	G10	G86	9	21	2e-04	0	0.5
16211	G11	G86	9	21	0	0	0.5
16212	G12	G86	9	21	0	0	0.5
16213	G13	G86	9	21	0	0	0.5
16214	G14	G86	9	21	8e-04	0	0.5
16215	G15	G86	9	21	0	0	0.5
16216	G16	G86	9	21	0	0	0.5
16217	G17	G86	9	21	0.0011	0	0.5
16218	G18	G86	9	21	0	0	0.5
16219	G19	G86	9	21	0	0	0.5
16220	G20	G86	9	21	0	0	0.5
16221	G21	G86	9	21	0.001	0	0.5
16222	G22	G86	9	21	0.0021	0	0.5
16223	G23	G86	9	21	0.0021	0	0.5
16224	G24	G86	9	21	0	0	0.5
16225	G25	G86	9	21	0.0033	0	0.5
16226	G26	G86	9	21	4e-04	0	0.5
16227	G27	G86	9	21	0	0	0.5
16228	G28	G86	9	21	9e-04	0	0.5
16229	G29	G86	9	21	5e-04	0	0.5
16230	G30	G86	9	21	8e-04	0	0.5
16231	G31	G86	9	21	0.0017	0	0.5
16232	G32	G86	9	21	0	0	0.5
16233	G33	G86	9	21	0	0	0.5
16234	G34	G86	9	21	0.0042	0	0.5
16235	G35	G86	9	21	2e-04	0	0.5
16236	G36	G86	9	21	5e-04	0	0.5
16237	G37	G86	9	21	0	0	0.5
16238	G38	G86	9	21	0	0	0.5
16239	G39	G86	9	21	0.0015	0	0.5
16240	G40	G86	9	21	0	0	0.5
16241	G41	G86	9	21	0	0	0.5
16242	G42	G86	9	21	0	0	0.5
16243	G43	G86	9	21	0	0	0.5
16244	G44	G86	9	21	2e-04	0	0.5
16245	G45	G86	9	21	7e-04	0	0.5
16246	G46	G86	9	21	0.0022	0	0.5
16247	G47	G86	9	21	0	0	0.5
16248	G48	G86	9	21	0	0	0.5
16249	G49	G86	9	21	0	0	0.5
16250	G50	G86	9	21	0.0019	0	0.5
16251	G51	G86	9	21	0.0033	0	0.5
16252	G52	G86	9	21	0	0	0.5
16253	G53	G86	9	21	0	0	0.5
16254	G54	G86	9	21	4e-04	0	0.5
16255	G55	G86	9	21	0	0	0.5
16256	G56	G86	9	21	5e-04	0	0.5
16257	G57	G86	9	21	0	0	0.5
16258	G58	G86	9	21	0	0	0.5
16259	G59	G86	9	21	6e-04	0	0.5
16260	G60	G86	9	21	0	0	0.5
16261	G61	G86	9	21	0	0	0.5
16262	G62	G86	9	21	0.0012	0	0.5
16263	G63	G86	9	21	0	0	0.5
16264	G64	G86	9	21	0	0	0.5
16265	G65	G86	9	21	0	0	0.5
16266	G66	G86	9	21	0	0	0.5
16267	G67	G86	9	21	0	0	0.5
16268	G68	G86	9	21	0	0	0.5
16269	G69	G86	9	21	4e-04	0	0.5
16270	G70	G86	9	21	2e-04	0	0.5
16271	G71	G86	9	21	5e-04	0	0.5
16272	G72	G86	9	21	0	0	0.5
16273	G73	G86	9	21	2e-04	0	0.5
16274	G74	G86	9	21	2e-04	0	0.5
16275	G75	G86	9	21	0	0	0.5
16276	G76	G86	9	21	0	0	0.5
16277	G77	G86	9	21	0	0	0.5
16278	G78	G86	9	21	0	0	0.5
16279	G79	G86	9	21	2e-04	0	0.5
16280	G80	G86	9	21	0.001	0	0.5
16281	G81	G86	9	21	0.0151	0	0.5
16282	G82	G86	9	21	8e-04	0	0.5
16283	G83	G86	9	21	0	0	0.5
16284	G84	G86	9	21	0.0045	0	0.5
16285	G85	G86	9	21	2e-04	0	0.5
16286	G86	G86	9	21	1	0.28541	0.5
16287	G87	G86	9	21	4e-04	0	0.5
16288	G88	G86	9	21	4e-04	0	0.5
16289	G89	G86	9	21	0	0	0.5
16290	G90	G86	9	21	0.0065	0	0.5
16291	G91	G86	9	21	0.0039	0	0.5
16292	G92	G86	9	21	0	0	0.5
16293	G93	G86	9	21	0	0	0.5
16294	G94	G86	9	21	8e-04	0	0.5
16295	G95	G86	9	21	1	-0.11068	0.5
16296	G96	G86	9	21	0.0016	0	0.5
16297	G97	G86	9	21	0.0019	0	0.5
16298	G98	G86	9	21	0.0011	0	0.5
16299	G99	G86	9	21	0.0011	0	0.5
16300	G100	G86	9	21	0	0	0.5
16301	G1	G87	2	10	0	0	0.5
16302	G2	G87	2	10	0	0	0.5
16303	G3	G87	2	10	0	0	0.5
16304	G4	G87	2	10	0	0	0.5
16305	G5	G87	2	10	0	0	0.5
16306	G6	G87	2	10	0	0	0.5
16307	G7	G87	2	10	0	0	0.5
16308	G8	G87	2	10	7e-04	0	0.5
16309	G9	G87	2	10	0	0	0.5
16310	G10	G87	2	10	0	0	0.5
16311	G11	G87	2	10	0	0	0.5
16312	G12	G87	2	10	0	0	0.5
16313	G13	G87	2	10	0.0012	0	0.5
16314	G14	G87	2	10	0	0	0.5
16315	G15	G87	2	10	0	0	0.5
16316	G16	G87	2	10	0	0	0.5
16317	G17	G87	2	10	0	0	0.5
16318	G18	G87	2	10	0	0	0.5
16319	G19	G87	2	10	0	0	0.5
16320	G20	G87	2	10	0	0	0.5
16321	G21	G87	2	10	0	0	0.5
16322	G22	G87	2	10	0	0	0.5
16323	G23	G87	2	10	0.0058	0	0.5
16324	G24	G87	2	10	0	0	0.5
16325	G25	G87	2	10	0	0	0.5
16326	G26	G87	2	10	0	0	0.5
16327	G27	G87	2	10	0.0014	0	0.5
16328	G28	G87	2	10	0	0	0.5
16329	G29	G87	2	10	0	0	0.5
16330	G30	G87	2	10	0	0	0.5
16331	G31	G87	2	10	6e-04	0	0.5
16332	G32	G87	2	10	0	0	0.5
16333	G33	G87	2	10	5e-04	0	0.5
16334	G34	G87	2	10	0	0	0.5
16335	G35	G87	2	10	0	0	0.5
16336	G36	G87	2	10	0	0	0.5
16337	G37	G87	2	10	0	0	0.5
16338	G38	G87	2	10	1e-04	0	0.5
16339	G39	G87	2	10	0.004	0	0.5
16340	G40	G87	2	10	0	0	0.5
16341	G41	G87	2	10	0	0	0.5
16342	G42	G87	2	10	0	0	0.5
16343	G43	G87	2	10	0	0	0.5
16344	G44	G87	2	10	0.059	0	0.5
16345	G45	G87	2	10	0	0	0.5
16346	G46	G87	2	10	0	0	0.5
16347	G47	G87	2	10	0	0	0.5
16348	G48	G87	2	10	0	0	0.5
16349	G49	G87	2	10	0	0	0.5
16350	G50	G87	2	10	1e-04	0	0.5
16351	G51	G87	2	10	0	0	0.5
16352	G52	G87	2	10	0	0	0.5
16353	G53	G87	2	10	0	0	0.5
16354	G54	G87	2	10	0	0	0.5
16355	G55	G87	2	10	0	0	0.5
16356	G56	G87	2	10	8e-04	0	0.5
16357	G57	G87	2	10	0	0	0.5
16358	G58	G87	2	10	0	0	0.5
16359	G59	G87	2	10	0	0	0.5
16360	G60	G87	2	10	3e-04	0	0.5
16361	G61	G87	2	10	0	0	0.5
16362	G62	G87	2	10	0	0	0.5
16363	G63	G87	2	10	0	0	0.5
16364	G64	G87	2	10	0	0	0.5
16365	G65	G87	2	10	0	0	0.5
16366	G66	G87	2	10	0	0	0.5
16367	G67	G87	2	10	0	0	0.5
16368	G68	G87	2	10	0	0	0.5
16369	G69	G87	2	10	2e-04	0	0.5
16370	G70	G87	2	10	0	0	0.5
16371	G71	G87	2	10	2e-04	0	0.5
16372	G72	G87	2	10	0	0	0.5
16373	G73	G87	2	10	0	0	0.5
16374	G74	G87	2	10	4e-04	0	0.5
16375	G75	G87	2	10	0	0	0.5
16376	G76	G87	2	10	0	0	0.5
16377	G77	G87	2	10	0.0013	0	0.5
16378	G78	G87	2	10	4e-04	0	0.5
16379	G79	G87	2	10	0.0012	0	0.5
16380	G80	G87	2	10	0	0	0.5
16381	G81	G87	2	10	0	0	0.5
16382	G82	G87	2	10	0	0	0.5
16383	G83	G87	2	10	0	0	0.5
16384	G84	G87	2	10	0	0	0.5
16385	G85	G87	2	10	5e-04	0	0.5
16386	G86	G87	2	10	1e-04	0	0.5
16387	G87	G87	2	10	1	0.73843	0.5
16388	G88	G87	2	10	0	0	0.5
16389	G89	G87	2	10	0	0	0.5
16390	G90	G87	2	10	0	0	0.5
16391	G91	G87	2	10	0	0	0.5
16392	G92	G87	2	10	9e-04	0	0.5
16393	G93	G87	2	10	0	0	0.5
16394	G94	G87	2	10	0	0	0.5
16395	G95	G87	2	10	0	0	0.5
16396	G96	G87	2	10	0	0	0.5
16397	G97	G87	2	10	0.0027	0	0.5
16398	G98	G87	2	10	0	0	0.5
16399	G99	G87	2	10	0	0	0.5
16400	G100	G87	2	10	0	0	0.5
16401	G1	G87	11	21	4e-04	0	0.5
16402	G2	G87	11	21	0	0	0.5
16403	G3	G87	11	21	0	0	0.5
16404	G4	G87	11	21	0	0	0.5
16405	G5	G87	11	21	0	0	0.5
16406	G6	G87	11	21	0	0	0.5
16407	G7	G87	11	21	0	0	0.5
16408	G8	G87	11	21	0	0	0.5
16409	G9	G87	11	21	0	0	0.5
16410	G10	G87	11	21	0	0	0.5
16411	G11	G87	11	21	0.0015	0	0.5
16412	G12	G87	11	21	2e-04	0	0.5
16413	G13	G87	11	21	0	0	0.5
16414	G14	G87	11	21	0	0	0.5
16415	G15	G87	11	21	0	0	0.5
16416	G16	G87	11	21	0	0	0.5
