Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
1854	G4	G23	2	21	0.0514	0	0.5
1855	G5	G23	2	21	0.0034	0	0.5
1856	G6	G23	2	21	0.0046	0	0.5
1857	G7	G23	2	21	0.0111	0	0.5
1858	G8	G23	2	21	0.0018	0	0.5
1859	G9	G23	2	21	0	0	0.5
1860	G10	G23	2	21	0.0022	0	0.5
1861	G11	G23	2	21	0.0014	0	0.5
1862	G12	G23	2	21	0.4697	0	0.5
1863	G13	G23	2	21	0.0031	0	0.5
1864	G14	G23	2	21	0.0028	0	0.5
1865	G15	G23	2	21	0.0015	0	0.5
1866	G16	G23	2	21	0.0029	0	0.5
1867	G17	G23	2	21	0.0174	0	0.5
1868	G18	G23	2	21	0.0019	0	0.5
1869	G19	G23	2	21	3e-04	0	0.5
1870	G20	G23	2	21	0.0032	0	0.5
1871	G21	G23	2	21	0.0016	0	0.5
1872	G22	G23	2	21	0.0435	0	0.5
1873	G23	G23	2	21	1	0.61925	0.5
1874	G24	G23	2	21	0.0765	0	0.5
1875	G25	G23	2	21	0.0012	0	0.5
1876	G26	G23	2	21	0.0045	0	0.5
1877	G27	G23	2	21	4e-04	0	0.5
1878	G28	G23	2	21	0.0017	0	0.5
1879	G29	G23	2	21	9e-04	0	0.5
1880	G30	G23	2	21	0.0034	0	0.5
1881	G31	G23	2	21	0.0025	0	0.5
1882	G32	G23	2	21	0.0023	0	0.5
1883	G33	G23	2	21	0.0022	0	0.5
1884	G34	G23	2	21	0.0056	0	0.5
1885	G35	G23	2	21	0.0012	0	0.5
1886	G36	G23	2	21	0.0118	0	0.5
1887	G37	G23	2	21	1	-0.20958	0.5
1888	G38	G23	2	21	0.002	0	0.5
1889	G39	G23	2	21	0.0154	0	0.5
1890	G40	G23	2	21	5e-04	0	0.5
1891	G41	G23	2	21	0.0837	0	0.5
1892	G42	G23	2	21	0.0047	0	0.5
1893	G43	G23	2	21	0.0044	0	0.5
1894	G44	G23	2	21	0.0288	0	0.5
1895	G45	G23	2	21	0.0019	0	0.5
1896	G46	G23	2	21	0.0045	0	0.5
1897	G47	G23	2	21	0.0019	0	0.5
1898	G48	G23	2	21	0.0014	0	0.5
1899	G49	G23	2	21	7e-04	0	0.5
1900	G50	G23	2	21	0.0163	0	0.5
1901	G1	G24	2	21	6e-04	0	0.5
1902	G2	G24	2	21	0.0049	0	0.5
1903	G3	G24	2	21	0.001	0	0.5
1904	G4	G24	2	21	8e-04	0	0.5
1905	G5	G24	2	21	1e-04	0	0.5
1906	G6	G24	2	21	0.0011	0	0.5
1907	G7	G24	2	21	3e-04	0	0.5
1908	G8	G24	2	21	5e-04	0	0.5
1909	G9	G24	2	21	0	0	0.5
1910	G10	G24	2	21	5e-04	0	0.5
1911	G11	G24	2	21	0.002	0	0.5
1912	G12	G24	2	21	7e-04	0	0.5
1913	G13	G24	2	21	0	0	0.5
1914	G14	G24	2	21	5e-04	0	0.5
1915	G15	G24	2	21	8e-04	0	0.5
1916	G16	G24	2	21	0.0016	0	0.5
1917	G17	G24	2	21	1e-04	0	0.5
1918	G18	G24	2	21	9e-04	0	0.5
1919	G19	G24	2	21	0	0	0.5
1920	G20	G24	2	21	2e-04	0	0.5
1921	G21	G24	2	21	7e-04	0	0.5
1922	G22	G24	2	21	1e-04	0	0.5
1923	G23	G24	2	21	8e-04	0	0.5
1924	G24	G24	2	21	1	0.65732	0.5
1925	G25	G24	2	21	6e-04	0	0.5
1926	G26	G24	2	21	2e-04	0	0.5
1927	G27	G24	2	21	3e-04	0	0.5
1928	G28	G24	2	21	0.001	0	0.5
1929	G29	G24	2	21	4e-04	0	0.5
1930	G30	G24	2	21	4e-04	0	0.5
1931	G31	G24	2	21	2e-04	0	0.5
1932	G32	G24	2	21	5e-04	0	0.5
1933	G33	G24	2	21	5e-04	0	0.5
1934	G34	G24	2	21	2e-04	0	0.5
1935	G35	G24	2	21	1e-04	0	0.5
1936	G36	G24	2	21	3e-04	0	0.5
1937	G37	G24	2	21	3e-04	0	0.5
1938	G38	G24	2	21	3e-04	0	0.5
1939	G39	G24	2	21	5e-04	0	0.5
1940	G40	G24	2	21	0.0019	0	0.5
1941	G41	G24	2	21	0	0	0.5
1942	G42	G24	2	21	1e-04	0	0.5
1943	G43	G24	2	21	4e-04	0	0.5
1944	G44	G24	2	21	2e-04	0	0.5
1945	G45	G24	2	21	5e-04	0	0.5
1946	G46	G24	2	21	0.0085	0	0.5
1947	G47	G24	2	21	0.0019	0	0.5
1948	G48	G24	2	21	4e-04	0	0.5
1949	G49	G24	2	21	1e-04	0	0.5
1950	G50	G24	2	21	4e-04	0	0.5
1951	G1	G25	2	10	0	0	0.5
1952	G2	G25	2	10	0	0	0.5
1953	G3	G25	2	10	0	0	0.5
1954	G4	G25	2	10	0.0036	0	0.5
1955	G5	G25	2	10	7e-04	0	0.5
1956	G6	G25	2	10	2e-04	0	0.5
1957	G7	G25	2	10	0.0066	0	0.5
1958	G8	G25	2	10	0.0028	0	0.5
1959	G9	G25	2	10	0.0019	0	0.5
1960	G10	G25	2	10	0	0	0.5
1961	G11	G25	2	10	0	0	0.5
1962	G12	G25	2	10	0.0014	0	0.5
1963	G13	G25	2	10	0.0024	0	0.5
1964	G14	G25	2	10	2e-04	0	0.5
1965	G15	G25	2	10	0.0053	0	0.5
1966	G16	G25	2	10	6e-04	0	0.5
1967	G17	G25	2	10	6e-04	0	0.5
1968	G18	G25	2	10	6e-04	0	0.5
1969	G19	G25	2	10	0.0011	0	0.5
1970	G20	G25	2	10	9e-04	0	0.5
1971	G21	G25	2	10	0.0015	0	0.5
1972	G22	G25	2	10	0.0022	0	0.5
1973	G23	G25	2	10	4e-04	0	0.5
1974	G24	G25	2	10	0	0	0.5
1975	G25	G25	2	10	1	0.73829	0.5
1976	G26	G25	2	10	2e-04	0	0.5
1977	G27	G25	2	10	0	0	0.5
1978	G28	G25	2	10	0	0	0.5
1979	G29	G25	2	10	9e-04	0	0.5
1980	G30	G25	2	10	0.0024	0	0.5
1981	G31	G25	2	10	0	0	0.5
1982	G32	G25	2	10	0.0041	0	0.5
1983	G33	G25	2	10	0	0	0.5
1984	G34	G25	2	10	0	0	0.5
1985	G35	G25	2	10	0.002	0	0.5
1986	G36	G25	2	10	0	0	0.5
1987	G37	G25	2	10	0.0293	0	0.5
1988	G38	G25	2	10	0.002	0	0.5
1989	G39	G25	2	10	3e-04	0	0.5
1990	G40	G25	2	10	3e-04	0	0.5
1991	G41	G25	2	10	0	0	0.5
1992	G42	G25	2	10	1e-04	0	0.5
1993	G43	G25	2	10	0	0	0.5
1994	G44	G25	2	10	2e-04	0	0.5
1995	G45	G25	2	10	0	0	0.5
1996	G46	G25	2	10	0	0	0.5
1997	G47	G25	2	10	2e-04	0	0.5
1998	G48	G25	2	10	0	0	0.5
1999	G49	G25	2	10	0.002	0	0.5
2000	G50	G25	2	10	0	0	0.5
2001	G1	G25	11	21	0.0011	0	0.5
2002	G2	G25	11	21	7e-04	0	0.5
2003	G3	G25	11	21	0.0959	0	0.5
2004	G4	G25	11	21	5e-04	0	0.5
2005	G5	G25	11	21	0	0	0.5
2006	G6	G25	11	21	0	0	0.5
2007	G7	G25	11	21	2e-04	0	0.5
2008	G8	G25	11	21	0.0024	0	0.5
2009	G9	G25	11	21	0.0011	0	0.5
2010	G10	G25	11	21	0	0	0.5
2011	G11	G25	11	21	0	0	0.5
2012	G12	G25	11	21	0.0075	0	0.5
2013	G13	G25	11	21	4e-04	0	0.5
2014	G14	G25	11	21	0.0017	0	0.5
2015	G15	G25	11	21	3e-04	0	0.5
2016	G16	G25	11	21	0.0016	0	0.5
2017	G17	G25	11	21	0.0018	0	0.5
2018	G18	G25	11	21	0	0	0.5
2019	G19	G25	11	21	0.0014	0	0.5
2020	G20	G25	11	21	1e-04	0	0.5
2021	G21	G25	11	21	1e-04	0	0.5
2022	G22	G25	11	21	0.0055	0	0.5
2023	G23	G25	11	21	0.0092	0	0.5
2024	G24	G25	11	21	8e-04	0	0.5
2025	G25	G25	11	21	0	0	0.5
2026	G26	G25	11	21	4e-04	0	0.5
2027	G27	G25	11	21	3e-04	0	0.5
2028	G28	G25	11	21	0.0062	0	0.5
2029	G29	G25	11	21	0.0132	0	0.5
2030	G30	G25	11	21	0	0	0.5
2031	G31	G25	11	21	1	-0.24467	0.5
2032	G32	G25	11	21	0.0037	0	0.5
2033	G33	G25	11	21	0.001	0	0.5
2034	G34	G25	11	21	0.0041	0	0.5
2035	G35	G25	11	21	0.0022	0	0.5
2036	G36	G25	11	21	8e-04	0	0.5
2037	G37	G25	11	21	0.002	0	0.5
2038	G38	G25	11	21	0.0013	0	0.5
2039	G39	G25	11	21	4e-04	0	0.5
2040	G40	G25	11	21	0.0024	0	0.5
2041	G41	G25	11	21	9e-04	0	0.5
2042	G42	G25	11	21	0	0	0.5
2043	G43	G25	11	21	7e-04	0	0.5
2044	G44	G25	11	21	1e-04	0	0.5
2045	G45	G25	11	21	0.0014	0	0.5
2046	G46	G25	11	21	0	0	0.5
2047	G47	G25	11	21	0.0025	0	0.5
2048	G48	G25	11	21	0	0	0.5
2049	G49	G25	11	21	0.0044	0	0.5
2050	G50	G25	11	21	0.0017	0	0.5
2051	G1	G26	2	10	0	0	0.5
2052	G2	G26	2	10	4e-04	0	0.5
2053	G3	G26	2	10	0.0013	0	0.5
2054	G4	G26	2	10	2e-04	0	0.5
2055	G5	G26	2	10	0	0	0.5
2056	G6	G26	2	10	9e-04	0	0.5
2057	G7	G26	2	10	0	0	0.5
2058	G8	G26	2	10	0.0017	0	0.5
2059	G9	G26	2	10	0.0019	0	0.5
2060	G10	G26	2	10	3e-04	0	0.5
2061	G11	G26	2	10	0	0	0.5
2062	G12	G26	2	10	4e-04	0	0.5
2063	G13	G26	2	10	0	0	0.5
2064	G14	G26	2	10	0	0	0.5
2065	G15	G26	2	10	0.0015	0	0.5
2066	G16	G26	2	10	0.001	0	0.5
2067	G17	G26	2	10	3e-04	0	0.5
2068	G18	G26	2	10	0	0	0.5
2069	G19	G26	2	10	0	0	0.5
2070	G20	G26	2	10	3e-04	0	0.5
2071	G21	G26	2	10	0.0018	0	0.5
2072	G22	G26	2	10	0	0	0.5
2073	G23	G26	2	10	0	0	0.5
2074	G24	G26	2	10	9e-04	0	0.5
2075	G25	G26	2	10	0.0015	0	0.5
2076	G26	G26	2	10	1	0.75842	0.5
2077	G27	G26	2	10	0	0	0.5
2078	G28	G26	2	10	0	0	0.5
2079	G29	G26	2	10	0.0016	0	0.5
2080	G30	G26	2	10	0	0	0.5
2081	G31	G26	2	10	8e-04	0	0.5
2082	G32	G26	2	10	0	0	0.5
2083	G33	G26	2	10	0	0	0.5
2084	G34	G26	2	10	0	0	0.5
2085	G35	G26	2	10	9e-04	0	0.5
2086	G36	G26	2	10	0.0018	0	0.5
2087	G37	G26	2	10	0	0	0.5
2088	G38	G26	2	10	0	0	0.5
2089	G39	G26	2	10	2e-04	0	0.5
2090	G40	G26	2	10	3e-04	0	0.5
2091	G41	G26	2	10	0.001	0	0.5
2092	G42	G26	2	10	0.0018	0	0.5
2093	G43	G26	2	10	0	0	0.5
2094	G44	G26	2	10	0.0032	0	0.5
2095	G45	G26	2	10	0	0	0.5
2096	G46	G26	2	10	0	0	0.5
2097	G47	G26	2	10	1e-04	0	0.5
2098	G48	G26	2	10	7e-04	0	0.5
2099	G49	G26	2	10	0	0	0.5
2100	G50	G26	2	10	0	0	0.5
2101	G1	G26	11	21	0	0	0.5
2102	G2	G26	11	21	0	0	0.5
2103	G3	G26	11	21	8e-04	0	0.5
2104	G4	G26	11	21	0	0	0.5
2105	G5	G26	11	21	0	0	0.5
2106	G6	G26	11	21	1e-04	0	0.5
2107	G7	G26	11	21	0	0	0.5
2108	G8	G26	11	21	0	0	0.5
2109	G9	G26	11	21	0	0	0.5
2110	G10	G26	11	21	2e-04	0	0.5
2111	G11	G26	11	21	0	0	0.5
2112	G12	G26	11	21	0	0	0.5
2113	G13	G26	11	21	0	0	0.5
2114	G14	G26	11	21	5e-04	0	0.5
2115	G15	G26	11	21	0	0	0.5
2116	G16	G26	11	21	0	0	0.5
2117	G17	G26	11	21	0	0	0.5
2118	G18	G26	11	21	0	0	0.5
2119	G19	G26	11	21	2e-04	0	0.5
2120	G20	G26	11	21	0.0018	0	0.5
2121	G21	G26	11	21	0	0	0.5
2122	G22	G26	11	21	0	0	0.5
2123	G23	G26	11	21	4e-04	0	0.5
2124	G24	G26	11	21	0	0	0.5
2125	G25	G26	11	21	0.0014	0	0.5
2126	G26	G26	11	21	0.0016	0	0.5
2127	G27	G26	11	21	0	0	0.5
2128	G28	G26	11	21	0	0	0.5
2129	G29	G26	11	21	7e-04	0	0.5
2130	G30	G26	11	21	0	0	0.5
2131	G31	G26	11	21	2e-04	0	0.5
2132	G32	G26	11	21	0.0012	0	0.5
2133	G33	G26	11	21	0	0	0.5
2134	G34	G26	11	21	5e-04	0	0.5
2135	G35	G26	11	21	1e-04	0	0.5
2136	G36	G26	11	21	0	0	0.5
2137	G37	G26	11	21	8e-04	0	0.5
2138	G38	G26	11	21	0	0	0.5
2139	G39	G26	11	21	0	0	0.5
2140	G40	G26	11	21	0	0	0.5
2141	G41	G26	11	21	0	0	0.5
2142	G42	G26	11	21	0	0	0.5
2143	G43	G26	11	21	0.0013	0	0.5
2144	G44	G26	11	21	0	0	0.5
2145	G45	G26	11	21	3e-04	0	0.5
2146	G46	G26	11	21	0	0	0.5
2147	G47	G26	11	21	5e-04	0	0.5
2148	G48	G26	11	21	0	0	0.5
2149	G49	G26	11	21	0	0	0.5
2150	G50	G26	11	21	0	0	0.5
2151	G1	G27	2	21	0.0025	0	0.5
2152	G2	G27	2	21	0.0021	0	0.5
2153	G3	G27	2	21	5e-04	0	0.5
2154	G4	G27	2	21	9e-04	0	0.5
2155	G5	G27	2	21	0.0022	0	0.5
2156	G6	G27	2	21	0.6754	0.10663	0.5
2157	G7	G27	2	21	0.0015	0	0.5
2158	G8	G27	2	21	5e-04	0	0.5
2159	G9	G27	2	21	0.0018	0	0.5
2160	G10	G27	2	21	0.0015	0	0.5
2161	G11	G27	2	21	0.0012	0	0.5
2162	G12	G27	2	21	4e-04	0	0.5
2163	G13	G27	2	21	5e-04	0	0.5
2164	G14	G27	2	21	0.0024	0	0.5
2165	G15	G27	2	21	8e-04	0	0.5
2166	G16	G27	2	21	8e-04	0	0.5
2167	G17	G27	2	21	7e-04	0	0.5
2168	G18	G27	2	21	1e-04	0	0.5
2169	G19	G27	2	21	0.0035	0	0.5
2170	G20	G27	2	21	4e-04	0	0.5
2171	G21	G27	2	21	3e-04	0	0.5
2172	G22	G27	2	21	0.0017	0	0.5
2173	G23	G27	2	21	8e-04	0	0.5
2174	G24	G27	2	21	0.0025	0	0.5
2175	G25	G27	2	21	0.0496	0	0.5
2176	G26	G27	2	21	7e-04	0	0.5
2177	G27	G27	2	21	1	0.5726	0.5
2178	G28	G27	2	21	4e-04	0	0.5
2179	G29	G27	2	21	6e-04	0	0.5
2180	G30	G27	2	21	6e-04	0	0.5
2181	G31	G27	2	21	6e-04	0	0.5
2182	G32	G27	2	21	9e-04	0	0.5
2183	G33	G27	2	21	0	0	0.5
2184	G34	G27	2	21	0.0016	0	0.5
2185	G35	G27	2	21	6e-04	0	0.5
2186	G36	G27	2	21	3e-04	0	0.5
2187	G37	G27	2	21	4e-04	0	0.5
2188	G38	G27	2	21	2e-04	0	0.5
2189	G39	G27	2	21	0.001	0	0.5
2190	G40	G27	2	21	5e-04	0	0.5
2191	G41	G27	2	21	4e-04	0	0.5
2192	G42	G27	2	21	0.0017	0	0.5
2193	G43	G27	2	21	0.0028	0	0.5
2194	G44	G27	2	21	4e-04	0	0.5
2195	G45	G27	2	21	9e-04	0	0.5
2196	G46	G27	2	21	6e-04	0	0.5
2197	G47	G27	2	21	8e-04	0	0.5
2198	G48	G27	2	21	7e-04	0	0.5
2199	G49	G27	2	21	0.0041	0	0.5
2200	G50	G27	2	21	0.0021	0	0.5
2201	G1	G28	2	6	0	0	0.5
2202	G2	G28	2	6	5e-04	0	0.5
2203	G3	G28	2	6	0	0	0.5
2204	G4	G28	2	6	0	0	0.5
2205	G5	G28	2	6	4e-04	0	0.5
2206	G6	G28	2	6	0.001	0	0.5
2207	G7	G28	2	6	2e-04	0	0.5
2208	G8	G28	2	6	0	0	0.5
2209	G9	G28	2	6	0	0	0.5
2210	G10	G28	2	6	1e-04	0	0.5
2211	G11	G28	2	6	0.001	0	0.5
2212	G12	G28	2	6	4e-04	0	0.5
2213	G13	G28	2	6	0	0	0.5
2214	G14	G28	2	6	0	0	0.5
2215	G15	G28	2	6	3e-04	0	0.5
2216	G16	G28	2	6	0	0	0.5
2217	G17	G28	2	6	8e-04	0	0.5
2218	G18	G28	2	6	0	0	0.5
2219	G19	G28	2	6	0.0012	0	0.5
2220	G20	G28	2	6	4e-04	0	0.5
2221	G21	G28	2	6	6e-04	0	0.5
2222	G22	G28	2	6	0	0	0.5
2223	G23	G28	2	6	0	0	0.5
2224	G24	G28	2	6	0	0	0.5
2225	G25	G28	2	6	0.0013	0	0.5
2226	G26	G28	2	6	0	0	0.5
2227	G27	G28	2	6	0.0022	0	0.5
2228	G28	G28	2	6	1	0.67935	0.5
2229	G29	G28	2	6	2e-04	0	0.5
2230	G30	G28	2	6	0	0	0.5
2231	G31	G28	2	6	0.0014	0	0.5
2232	G32	G28	2	6	0	0	0.5
2233	G33	G28	2	6	9e-04	0	0.5
2234	G34	G28	2	6	2e-04	0	0.5
2235	G35	G28	2	6	0	0	0.5
2236	G36	G28	2	6	0	0	0.5
2237	G37	G28	2	6	3e-04	0	0.5
2238	G38	G28	2	6	3e-04	0	0.5
2239	G39	G28	2	6	0	0	0.5
2240	G40	G28	2	6	0	0	0.5
2241	G41	G28	2	6	0	0	0.5
2242	G42	G28	2	6	3e-04	0	0.5
2243	G43	G28	2	6	0.0014	0	0.5
2244	G44	G28	2	6	7e-04	0	0.5
2245	G45	G28	2	6	1e-04	0	0.5
2246	G46	G28	2	6	0	0	0.5
2247	G47	G28	2	6	0	0	0.5
2248	G48	G28	2	6	0	0	0.5
2249	G49	G28	2	6	0.0017	0	0.5
2250	G50	G28	2	6	4e-04	0	0.5
2251	G1	G28	7	21	0.0024	0	0.5
2252	G2	G28	7	21	9e-04	0	0.5
2253	G3	G28	7	21	0	0	0.5
2254	G4	G28	7	21	0	0	0.5
2255	G5	G28	7	21	0	0	0.5
2256	G6	G28	7	21	0	0	0.5
2257	G7	G28	7	21	0.0024	0	0.5
2258	G8	G28	7	21	4e-04	0	0.5
2259	G9	G28	7	21	5e-04	0	0.5
2260	G10	G28	7	21	0	0	0.5
2261	G11	G28	7	21	0.0011	0	0.5
2262	G12	G28	7	21	2e-04	0	0.5
2263	G13	G28	7	21	0.0012	0	0.5
2264	G14	G28	7	21	0.001	0	0.5
2265	G15	G28	7	21	0.0015	0	0.5
2266	G16	G28	7	21	0.0022	0	0.5
2267	G17	G28	7	21	0	0	0.5
2268	G18	G28	7	21	0.0018	0	0.5
2269	G19	G28	7	21	9e-04	0	0.5
2270	G20	G28	7	21	0	0	0.5
2271	G21	G28	7	21	3e-04	0	0.5
2272	G22	G28	7	21	6e-04	0	0.5
2273	G23	G28	7	21	0.0018	0	0.5
2274	G24	G28	7	21	0.0026	0	0.5
2275	G25	G28	7	21	2e-04	0	0.5
2276	G26	G28	7	21	4e-04	0	0.5
2277	G27	G28	7	21	4e-04	0	0.5
2278	G28	G28	7	21	0.0037	0	0.5
2279	G29	G28	7	21	6e-04	0	0.5
2280	G30	G28	7	21	0.0011	0	0.5
2281	G31	G28	7	21	0.0019	0	0.5
2282	G32	G28	7	21	1e-04	0	0.5
2283	G33	G28	7	21	0.0016	0	0.5
2284	G34	G28	7	21	1e-04	0	0.5
2285	G35	G28	7	21	0.0014	0	0.5
2286	G36	G28	7	21	0.001	0	0.5
2287	G37	G28	7	21	0.0022	0	0.5
2288	G38	G28	7	21	0.0021	0	0.5
2289	G39	G28	7	21	0.0061	0	0.5
2290	G40	G28	7	21	8e-04	0	0.5
2291	G41	G28	7	21	6e-04	0	0.5
2292	G42	G28	7	21	1e-04	0	0.5
2293	G43	G28	7	21	7e-04	0	0.5
2294	G44	G28	7	21	6e-04	0	0.5
2295	G45	G28	7	21	6e-04	0	0.5
2296	G46	G28	7	21	9e-04	0	0.5
2297	G47	G28	7	21	0.0031	0	0.5
2298	G48	G28	7	21	0.0014	0	0.5
2299	G49	G28	7	21	0	0	0.5
2300	G50	G28	7	21	0	0	0.5
2301	G1	G29	2	9	0.001	0	0.5
2302	G2	G29	2	9	4e-04	0	0.5
2303	G3	G29	2	9	0	0	0.5
2304	G4	G29	2	9	3e-04	0	0.5
2305	G5	G29	2	9	0	0	0.5
2306	G6	G29	2	9	0	0	0.5
2307	G7	G29	2	9	0	0	0.5
2308	G8	G29	2	9	0.0015	0	0.5
2309	G9	G29	2	9	9e-04	0	0.5
2310	G10	G29	2	9	3e-04	0	0.5
2311	G11	G29	2	9	4e-04	0	0.5
2312	G12	G29	2	9	2e-04	0	0.5
2313	G13	G29	2	9	0	0	0.5
2314	G14	G29	2	9	0.0024	0	0.5
2315	G15	G29	2	9	0	0	0.5
2316	G16	G29	2	9	0.001	0	0.5
2317	G17	G29	2	9	6e-04	0	0.5
2318	G18	G29	2	9	8e-04	0	0.5
2319	G19	G29	2	9	0	0	0.5
2320	G20	G29	2	9	0.0017	0	0.5
2321	G21	G29	2	9	4e-04	0	0.5
2322	G22	G29	2	9	0	0	0.5
2323	G23	G29	2	9	2e-04	0	0.5
2324	G24	G29	2	9	0	0	0.5
2325	G25	G29	2	9	3e-04	0	0.5
2326	G26	G29	2	9	3e-04	0	0.5
2327	G27	G29	2	9	2e-04	0	0.5
2328	G28	G29	2	9	4e-04	0	0.5
2329	G29	G29	2	9	1	0.74473	0.5
2330	G30	G29	2	9	0	0	0.5
2331	G31	G29	2	9	3e-04	0	0.5
2332	G32	G29	2	9	9e-04	0	0.5
2333	G33	G29	2	9	0	0	0.5
2334	G34	G29	2	9	0.0018	0	0.5
2335	G35	G29	2	9	0.0012	0	0.5
2336	G36	G29	2	9	0	0	0.5
2337	G37	G29	2	9	0	0	0.5
2338	G38	G29	2	9	0	0	0.5
2339	G39	G29	2	9	1e-04	0	0.5
2340	G40	G29	2	9	1e-04	0	0.5
2341	G41	G29	2	9	0	0	0.5
2342	G42	G29	2	9	0	0	0.5
2343	G43	G29	2	9	0.0012	0	0.5
2344	G44	G29	2	9	6e-04	0	0.5
2345	G45	G29	2	9	0	0	0.5
2346	G46	G29	2	9	0	0	0.5
2347	G47	G29	2	9	7e-04	0	0.5
2348	G48	G29	2	9	2e-04	0	0.5
2349	G49	G29	2	9	8e-04	0	0.5
2350	G50	G29	2	9	0	0	0.5
2351	G1	G29	10	21	4e-04	0	0.5
2352	G2	G29	10	21	7e-04	0	0.5
2353	G3	G29	10	21	0	0	0.5
2354	G4	G29	10	21	0	0	0.5
2355	G5	G29	10	21	0	0	0.5
2356	G6	G29	10	21	3e-04	0	0.5
2357	G7	G29	10	21	3e-04	0	0.5
2358	G8	G29	10	21	0.0022	0	0.5
2359	G9	G29	10	21	1e-04	0	0.5
2360	G10	G29	10	21	7e-04	0	0.5
2361	G11	G29	10	21	7e-04	0	0.5
2362	G12	G29	10	21	0	0	0.5
2363	G13	G29	10	21	0	0	0.5
2364	G14	G29	10	21	0	0	0.5
2365	G15	G29	10	21	3e-04	0	0.5
2366	G16	G29	10	21	0	0	0.5
2367	G17	G29	10	21	9e-04	0	0.5
2368	G18	G29	10	21	0	0	0.5
2369	G19	G29	10	21	2e-04	0	0.5
2370	G20	G29	10	21	0	0	0.5
2371	G21	G29	10	21	5e-04	0	0.5
2372	G22	G29	10	21	0	0	0.5
2373	G23	G29	10	21	2e-04	0	0.5
2374	G24	G29	10	21	3e-04	0	0.5
2375	G25	G29	10	21	0.001	0	0.5
2376	G26	G29	10	21	2e-04	0	0.5
2377	G27	G29	10	21	0	0	0.5
2378	G28	G29	10	21	0	0	0.5
2379	G29	G29	10	21	8e-04	0	0.5
2380	G30	G29	10	21	0	0	0.5
2381	G31	G29	10	21	7e-04	0	0.5
2382	G32	G29	10	21	0	0	0.5
2383	G33	G29	10	21	0.0017	0	0.5
2384	G34	G29	10	21	9e-04	0	0.5
2385	G35	G29	10	21	0	0	0.5
2386	G36	G29	10	21	0	0	0.5
2387	G37	G29	10	21	0	0	0.5
2388	G38	G29	10	21	2e-04	0	0.5
2389	G39	G29	10	21	0	0	0.5
2390	G40	G29	10	21	0	0	0.5
2391	G41	G29	10	21	0	0	0.5
2392	G42	G29	10	21	1e-04	0	0.5
2393	G43	G29	10	21	7e-04	0	0.5
2394	G44	G29	10	21	0	0	0.5
2395	G45	G29	10	21	0.0015	0	0.5
2396	G46	G29	10	21	0	0	0.5
2397	G47	G29	10	21	7e-04	0	0.5
2398	G48	G29	10	21	0.0012	0	0.5
2399	G49	G29	10	21	0.0016	0	0.5
2400	G50	G29	10	21	0	0	0.5
2401	G1	G30	2	21	0.0053	0	0.5
2402	G2	G30	2	21	0.0014	0	0.5
2403	G3	G30	2	21	0.0012	0	0.5
2404	G4	G30	2	21	0.0071	0	0.5
2405	G5	G30	2	21	0.0069	0	0.5
2406	G6	G30	2	21	0.0018	0	0.5
2407	G7	G30	2	21	0.0028	0	0.5
2408	G8	G30	2	21	0.0028	0	0.5
2409	G9	G30	2	21	0.0048	0	0.5
2410	G10	G30	2	21	0.0026	0	0.5
2411	G11	G30	2	21	0.0261	0	0.5
2412	G12	G30	2	21	0.0128	0	0.5
2413	G13	G30	2	21	0.0071	0	0.5
2414	G14	G30	2	21	0.0028	0	0.5
2415	G15	G30	2	21	0.0057	0	0.5
2416	G16	G30	2	21	0.0166	0	0.5
2417	G17	G30	2	21	0.0034	0	0.5
2418	G18	G30	2	21	0.0275	0	0.5
2419	G19	G30	2	21	0.0012	0	0.5
2420	G20	G30	2	21	0.002	0	0.5
2421	G21	G30	2	21	0.0074	0	0.5
2422	G22	G30	2	21	0.0011	0	0.5
2423	G23	G30	2	21	0.0021	0	0.5
2424	G24	G30	2	21	0.0039	0	0.5
2425	G25	G30	2	21	0.0164	0	0.5
2426	G26	G30	2	21	0.0658	0	0.5
2427	G27	G30	2	21	0.0022	0	0.5
2428	G28	G30	2	21	0.0026	0	0.5
2429	G29	G30	2	21	0.0016	0	0.5
2430	G30	G30	2	21	1	0.69858	0.5
2431	G31	G30	2	21	0.0049	0	0.5
2432	G32	G30	2	21	0.0048	0	0.5
2433	G33	G30	2	21	0.0465	0	0.5
2434	G34	G30	2	21	0.0035	0	0.5
2435	G35	G30	2	21	0.0064	0	0.5
2436	G36	G30	2	21	0.0874	0	0.5
2437	G37	G30	2	21	0.0076	0	0.5
2438	G38	G30	2	21	0.5405	-0.09024	0.5
2439	G39	G30	2	21	0.0033	0	0.5
2440	G40	G30	2	21	0.0027	0	0.5
2441	G41	G30	2	21	0.0674	0	0.5
2442	G42	G30	2	21	0.0192	0	0.5
2443	G43	G30	2	21	0.0035	0	0.5
2444	G44	G30	2	21	0.0036	0	0.5
2445	G45	G30	2	21	0.0029	0	0.5
2446	G46	G30	2	21	0.0121	0	0.5
2447	G47	G30	2	21	0.0042	0	0.5
2448	G48	G30	2	21	0.0055	0	0.5
2449	G49	G30	2	21	0.0045	0	0.5
2450	G50	G30	2	21	0.0024	0	0.5
2451	G1	G31	2	21	0.0034	0	0.5
2452	G2	G31	2	21	1e-04	0	0.5
2453	G3	G31	2	21	3e-04	0	0.5
2454	G4	G31	2	21	0.0026	0	0.5
2455	G5	G31	2	21	2e-04	0	0.5
